0,0,(0:2),0
1,0,(3:3),0
2,0,(3:3),0
3,0,(5:7),0
4,0,(3:7),0
5,0,(3:0),0
6,0,(3:3),0
7,0,(7:7),0
8,0,(7:4),0
9,0,(2:2),0
10,0,(4:1),0
11,0,(0:4),0
12,0,(1:2),0
13,0,(7:6),0
14,0,(9:7),0
15,0,(0:2),0
16,0,(4:5),0
17,0,(4:7),0
18,0,(2:1),0
19,0,(0:4),0
20,1,(18:7),0
21,1,(13:3),0
22,1,(10:1),0
23,1,(10:3),0
24,1,(15:4),0
25,1,(11:6),0
26,1,(12:6),0
27,1,(19:5),0
28,1,(14:3),0
29,1,(17:3),0
30,1,(10:0),0
31,1,(16:6),0
32,1,(10:3),0
33,1,(13:7),0
34,1,(18:6),0
35,1,(17:1),0
36,1,(14:1),0
37,1,(13:5),0
38,1,(18:1),0
39,1,(13:2),0
40,2,(13:11),0
41,2,(14:10),0
42,2,(15:13),0
43,2,(19:9),0
44,2,(15:8),0
45,2,(18:8),0
46,2,(13:9),0
47,2,(16:11),0
48,2,(13:19),0
49,2,(19:19),0
50,2,(14:11),0
51,2,(15:10),0
52,2,(14:11),0
53,2,(15:13),0
54,2,(13:16),0
55,2,(14:13),0
56,2,(19:12),0
57,2,(13:18),0
58,2,(16:19),0
59,2,(13:8),0
60,3,(9:11),0
61,3,(10:14),0
62,3,(10:17),0
63,3,(10:16),0
64,3,(12:18),0
65,3,(10:18),0
66,3,(10:13),0
67,3,(10:19),0
68,3,(8:15),0
69,3,(9:12),0
70,3,(12:12),0
71,3,(12:8),0
72,3,(10:15),0
73,3,(10:8),0
74,3,(11:13),0
75,3,(6:15),0
76,3,(12:13),0
77,3,(8:15),0
78,3,(11:9),0
79,3,(12:15),0
80,4,(1:9),0
81,4,(1:12),0
82,4,(4:13),0
83,4,(3:11),0
84,4,(2:15),0
85,4,(4:15),0
86,4,(1:16),0
87,4,(5:17),0
88,4,(4:10),0
89,4,(4:8),0
90,4,(0:18),0
91,4,(5:15),0
92,4,(4:16),0
93,4,(5:18),0
94,4,(3:8),0
95,4,(4:12),0
96,4,(4:13),0
97,4,(3:18),0
98,4,(5:15),0
99,4,(1:16),0
